,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
2,0.6623481781376518,0.6733067729083665,0.571912013536379,0.6184812442817932,0.6586268142216056,0.7213639373206797,0.03895392596186892,0.05887068264392112,0.5756399200625173,0.2729516838698053,0.2809690554214925,2.2542226906959404,1.2542226906959404,0.3053255225669019,0.21741609644835452,-0.2613708095076282,0.2613708095076282,0.9951417004048583,0.004858299595141724,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6477732793522267,0.6695652173913044,0.5211505922165821,0.5861084681255948,0.6425628737480427,0.7168316675599836,0.001644425140069572,0.002514260144763719,0.6683872746947268,0.05714038707670727,0.05789510058571817,1.1728867486456274,0.17288674864562736,0.058327785913992736,0.01661779081133921,-0.037472788362665974,0.037472788362665974,0.9919028340080972,0.0080971659919028,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6550607287449393,0.6813186813186813,0.5245346869712352,0.5927342256214149,0.6496897037340648,0.7161932086893464,0.039413770316740204,0.060361148715227075,0.572038638726043,0.2727294090729304,0.2757108383774974,2.4558877197250775,1.4558877197250775,0.2993076820663027,0.2153388725969371,-0.2573232773316199,0.2573232773316199,0.9729554655870445,0.027044534412955512,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.659919028340081,0.6673189823874756,0.5769881556683587,0.6188747731397459,0.6565065001944278,0.7133411629935575,0.010725692661304187,0.016177253872287613,0.6008469856541855,0.1452646796497013,0.1499369359511153,1.4738882720206783,0.4738882720206783,0.12387165490613766,0.1276474421635712,-0.12575954853485444,0.12575954853485444,0.9745748987854251,0.025425101214574863,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.5951417004048583,0.5541795665634675,0.6280701754385964,0.5888157894736842,0.5974937343358395,0.6361706898826012,0.020714220741536254,0.03119092357057245,0.4644754056544924,0.20293048172500838,0.21509815037913682,1.5667008961911875,0.5667008961911875,0.25835573214911767,0.16006639558410435,-0.209211063866611,0.209211063866611,0.9831578947368421,0.01684210526315788,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.5546558704453441,0.5162337662337663,0.5578947368421052,0.536256323777403,0.5548872180451128,0.6136446379105659,0.02853924922079809,0.042939294182520966,0.4742261664212288,0.23713788786364992,0.25162402853565774,1.760422615648201,0.760422615648201,0.24111838261072804,0.2488557565757165,-0.24498706959322228,0.24498706959322228,0.980080971659919,0.01991902834008097,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.674493927125506,0.6609195402298851,0.6052631578947368,0.631868131868132,0.6695488721804511,0.7181519588444797,0.02144685859523185,0.03256235898887503,0.5572533902311122,0.20425622257211815,0.21412668603689794,1.765270156184044,0.765270156184044,0.27565151338085775,0.1281061543599112,-0.20187883387038447,0.20187883387038447,0.9946558704453441,0.0053441295546559076,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6680161943319838,0.6801801801801802,0.5298245614035088,0.5956607495069034,0.6581453634085213,0.7176190476190477,0.0009553107068432376,0.0014819318709116277,0.685731422952002,0.04383011797815898,0.04463420971818677,0.8853458737864077,0.11465412621359228,0.015572046277901097,0.10427839000530381,0.059925218141602454,0.059925218141602454,0.997085020242915,0.00291497975708499,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.648582995951417,0.6497797356828194,0.5175438596491229,0.5761718750000001,0.6392230576441102,0.6898588576704919,0.011562800241762788,0.017874010782423407,0.6198199880064637,0.14999955128833303,0.15348250773628136,1.5787276209138683,0.5787276209138683,0.20830898679443732,0.079321114974365,-0.14381505088440116,0.14381505088440116,0.977165991902834,0.02283400809716596,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6396761133603239,0.6355748373101953,0.5140350877192983,0.5683802133850631,0.630701754385965,0.6953396649518534,0.001931744262339552,0.002979208012684412,0.6358423660759464,0.061880688973715285,0.06351723241915291,1.1919528126784695,0.19195281267846953,0.10336566553698723,0.0024751016559608763,-0.05292038359647405,0.05292038359647405,0.9750607287449393,0.02493927125506068,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
0,0.6251012145748988,0.58603066439523,0.6099290780141844,0.5977410947002607,0.6238915136717718,0.6500406929426811,0.01928534309328206,0.029209296924261968,0.5504119228622291,0.19487993962857805,0.2082425268517018,1.623161847270506,0.623161847270506,0.28557741440981094,0.1096700143472023,-0.19762371437850662,0.19762371437850662,0.9849392712550608,0.015060728744939245,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.622672064777328,0.5795454545454546,0.6329787234042553,0.605084745762712,0.6234938326410249,0.6507039350604052,0.009909428365369455,0.014994850626473327,0.5739459163043676,0.14039770127081108,0.150207429020851,1.3783706123436625,0.37837061234366254,0.2811062851303015,0.012539454806312744,-0.14682286996830712,0.14682286996830712,0.9812145748987854,0.018785425101214615,KNeighborsClassifier,MetricOptGenerator,"('KNeighborsClassifier', 'MetricOptGenerator')"
2,0.6639676113360324,0.6523517382413088,0.5656028368794326,0.6058879392212725,0.6561248163532781,0.7235667628499858,0.026473030897740196,0.04073079344776146,0.5849888401837972,0.22527787951801073,0.2357426319170524,1.998144335138158,0.998144335138158,0.27893459376596835,0.1496987087517934,-0.21431665125888089,0.21431665125888089,0.9978947368421053,0.002105263157894721,LogisticRegression,OriginalData,"('LogisticRegression', 'OriginalData')"
3,0.6720647773279352,0.6802721088435374,0.5319148936170213,0.5970149253731344,0.6608903827250532,0.7229986470917757,6.374713231099838e-05,9.958239674199459e-05,0.687660516631852,0.011281457146422747,0.011566194172775435,1.033117591947947,0.033117591947946945,0.01034747061829333,0.034060258249641345,0.022203864433967338,0.022203864433967338,0.9961133603238866,0.003886639676113357,LogisticRegression,MetricOptGenerator,"('LogisticRegression', 'MetricOptGenerator')"
4,0.6607287449392713,0.653276955602537,0.5478723404255319,0.595949855351977,0.6517305070234962,0.698852406168416,0.021039177940994358,0.03251607987744613,0.6140720964268886,0.20113287892909743,0.2092121299448257,1.8673586220629232,0.8673586220629232,0.2546627491057741,0.12274509803921571,-0.18870392357249488,0.18870392357249488,0.9844534412955466,0.015546558704453428,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
5,0.6574898785425102,0.6529284164859002,0.5336879432624113,0.5873170731707317,0.6476189343733816,0.7047092832757289,0.009277024119820593,0.014391410644555744,0.6378383757290488,0.13456349205787976,0.1392656232176414,1.4993488111767683,0.4993488111767683,0.15419008686765456,0.07482544237207076,-0.11450776461986266,0.11450776461986266,0.9855870445344129,0.014412955465587074,DecisionTreeClassifier,MetricOptGenerator,"('DecisionTreeClassifier', 'MetricOptGenerator')"
