,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,AUC,Mutual Information,Normalized MI,Randomized Dependence Coefficient,Pearson Correlation,Statistical Parity Abs Diff,Disparate Impact,Disparate Impact Obj,Equal Opportunity Abs Diff,Predictive Equality Abs Diff,Average Odds Diff,Average Odds Error,Consistency,Consistency Obj,Model,Preprocessor,ModelPreprocessor
9,0.72,0.7659574468085106,0.8244274809160306,0.7941176470588236,0.6730833056754066,0.7781834273702843,0.005291013782981052,0.015460615350836147,0.8513346424027499,0.07982592574468399,0.29949238578680204,0.700507614213198,0.29949238578680204,0.17829457364341084,0.5294117647058824,0.3538531691746466,0.3538531691746466,0.656,0.344,LogisticRegression,Reweighing,"('LogisticRegression', 'Reweighing')"
10,0.66,0.7299270072992701,0.7633587786259542,0.746268656716418,0.6135634472839916,0.6135634472839916,0.00572742551596242,0.01634246575942352,0.8333531755439278,0.08368305093739745,0.31979695431472077,0.6802030456852792,0.31979695431472077,0.24031007751937983,0.47058823529411764,0.35544915640674873,0.35544915640674873,0.6439999999999999,0.3560000000000001,DecisionTreeClassifier,OriginalData,"('DecisionTreeClassifier', 'OriginalData')"
11,0.585,0.7181818181818181,0.6030534351145038,0.6556016597510375,0.5768890363978316,0.5768890363978316,0.0004294755601275714,0.001121314895976248,0.7726428780135604,0.028939212063192065,0.11844331641285955,0.8223350253807107,0.17766497461928932,0.10465116279069764,0.5588235294117647,0.22708618331053354,0.3317373461012312,0.615,0.385,DecisionTreeClassifier,DisparateImpactRemover,"('DecisionTreeClassifier', 'DisparateImpactRemover')"
12,0.655,0.655,1.0,0.7915407854984895,0.5,0.5,0.0,0.0,0.9988822996165574,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DecisionTreeClassifier,LFR,"('DecisionTreeClassifier', 'LFR')"
13,0.67,0.7070063694267515,0.8473282442748091,0.7708333333333334,0.5903307888040712,0.5903307888040712,0.0036622404011900367,0.012240335469475123,0.8847709216751732,0.06458206328579841,0.2182741116751269,0.7817258883248731,0.2182741116751269,0.15503875968992253,0.3382352941176471,0.2466370269037848,0.2466370269037848,0.702,0.29800000000000004,DecisionTreeClassifier,MetricOptRemover,"('DecisionTreeClassifier', 'MetricOptRemover')"
14,0.66,0.7299270072992701,0.7633587786259542,0.746268656716418,0.6135634472839916,0.6135634472839916,1.1743021015492988e-05,3.350718718611516e-05,0.8724231227272742,0.00487044211804951,0.0186125211505922,1.0279187817258884,0.027918781725888353,0.2674418604651163,0.47058823529411764,0.10157318741450067,0.369015047879617,0.6579999999999999,0.3420000000000001,DecisionTreeClassifier,Reweighing,"('DecisionTreeClassifier', 'Reweighing')"
0,0.65,0.6982248520710059,0.8613138686131386,0.7712418300653594,0.5258950295446645,0.4779283976364269,0.008658924650661426,0.027497371192210247,0.9163535562324706,0.0982563651782315,0.16315789473684206,0.8368421052631579,0.16315789473684206,0.1484375,0.19354838709677424,0.17099294354838712,0.17099294354838712,0.847,0.15300000000000002,KNeighborsClassifier,OriginalData,"('KNeighborsClassifier', 'OriginalData')"
1,0.6,0.6912751677852349,0.7518248175182481,0.7202797202797204,0.510833043679759,0.5309929324527864,0.015163883592038713,0.03957806927676314,0.8783200649576676,0.13421935682712025,0.2684210526315789,0.7315789473684211,0.2684210526315789,0.265625,0.27419354838709675,0.2699092741935484,0.2699092741935484,0.722,0.278,KNeighborsClassifier,DisparateImpactRemover,"('KNeighborsClassifier', 'DisparateImpactRemover')"
2,0.685,0.685,1.0,0.8130563798219584,0.5,0.5,0.0,0.0,0.990411981993157,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KNeighborsClassifier,LFR,"('KNeighborsClassifier', 'LFR')"
3,0.655,0.6954022988505747,0.8832116788321168,0.7781350482315113,0.5209709187811378,0.4686594832580234,0.007156858494777846,0.02447199397865028,0.9219763563688954,0.08868195311464182,0.13684210526315788,0.8631578947368421,0.13684210526315788,0.125,0.16129032258064513,0.14314516129032256,0.14314516129032256,0.882,0.118,KNeighborsClassifier,MetricOptRemover,"('KNeighborsClassifier', 'MetricOptRemover')"
4,0.65,0.6982248520710059,0.8613138686131386,0.7712418300653594,0.5258950295446645,0.4779283976364269,0.008658924650661426,0.027497371192210247,0.916126115404798,0.0982563651782315,0.16315789473684206,0.8368421052631579,0.16315789473684206,0.1484375,0.19354838709677424,0.17099294354838712,0.17099294354838712,0.847,0.15300000000000002,KNeighborsClassifier,Reweighing,"('KNeighborsClassifier', 'Reweighing')"
